Geneid gene_name AS-520695-LR-53526Aligned.sortedByCoord.out.bam AS-520698-LR-53526Aligned.sortedByCoord.out.bam AS-520694-LR-53526Aligned.sortedByCoord.out.bam AS-520699-LR-53526Aligned.sortedByCoord.out.bam AS-520697-LR-53526Aligned.sortedByCoord.out.bam AS-520696-LR-53526Aligned.sortedByCoord.out.bam
ENSMUSG00000042182 Bend6 0 0 0 1 0 0
ENSMUSG00000104416 Gm37067 0 0 0 0 0 0
ENSMUSG00000026131 Dst 218 179 196 259 201 157
ENSMUSG00000103888 Dst 0 0 0 0 0 0
ENSMUSG00000103596 Gm37354 0 0 0 0 0 0
ENSMUSG00000099382 Gm28631 0 0 0 0 0 0
ENSMUSG00000084506 Gm23792 0 0 0 0 0 0
ENSMUSG00000103364 Gm38157 0 0 0 0 0 2
ENSMUSG00000105982 mmu-mir-6896 0 0 0 0 0 0
ENSMUSG00000103405 Dst 0 0 0 0 0 0
ENSMUSG00000096992 Gm26788 15 11 12 36 20 12
ENSMUSG00000104475 D630036G22Rik 150 121 98 209 140 154
ENSMUSG00000103001 A930005N03Rik 0 0 0 0 0 0
ENSMUSG00000104397 Gm37958 0 0 0 0 0 0
ENSMUSG00000102839 Gm37385 0 0 0 0 0 0
ENSMUSG00000101206 Gm5266 0 0 0 0 0 0
ENSMUSG00000101462 Gm3052 20 17 18 29 24 38
ENSMUSG00000102336 Gm37233 168 142 178 163 157 322
ENSMUSG00000092852 Mir5103 0 0 0 0 0 0
ENSMUSG00000042111 Ccdc115 1118 919 967 1351 1070 1399
ENSMUSG00000101711 Gm28306 0 0 0 0 0 0
ENSMUSG00000026127 Imp4 4872 4243 4498 6222 5179 6612
ENSMUSG00000026126 Ptpn18 5024 3948 3733 4356 4035 4606
ENSMUSG00000100280 Gm28417 15 3 7 7 9 2
ENSMUSG00000101223 4930568A12Rik 0 0 0 1 1 0
ENSMUSG00000026125 Prss39 0 0 0 0 1 1
ENSMUSG00000101116 Gm28416 0 0 0 0 0 0
ENSMUSG00000026124 Cfc1 0 0 0 0 0 1
ENSMUSG00000101803 Gm28419 0 0 0 0 0 0
ENSMUSG00000037529 Prss40 0 0 0 0 0 0
ENSMUSG00000045815 1700101I19Rik 0 0 0 0 0 0
ENSMUSG00000045174 Amer3 0 0 0 0 0 0
ENSMUSG00000100524 Gm28418 0 0 0 0 0 0
ENSMUSG00000102499 Gm36984 0 0 0 0 0 0
ENSMUSG00000103521 Gm29730 0 0 0 0 0 0
ENSMUSG00000104098 AA619741 0 0 0 0 0 0
ENSMUSG00000037509 Arhgef4 137 200 247 243 119 192
ENSMUSG00000106790 AC107766.1 0 0 0 0 0 0
ENSMUSG00000102537 Gm37224 0 0 0 0 0 0
ENSMUSG00000102612 Gm37845 0 0 0 0 0 0
ENSMUSG00000104002 Gm38336 71 37 36 39 45 90
ENSMUSG00000037503 Fam168b 10926 9132 10349 13828 11001 15274
ENSMUSG00000104358 Gm37127 0 0 0 0 0 0
ENSMUSG00000026123 Plekhb2 11112 9712 9574 13478 10185 13406
ENSMUSG00000103716 Gm19430 0 0 0 0 0 0
ENSMUSG00000103548 Gm37670 5 0 2 3 1 1
ENSMUSG00000103760 Gm8009 0 0 0 0 0 0
ENSMUSG00000103997 Gm38027 0 0 0 0 0 0
ENSMUSG00000077231 Gm25096 0 0 0 0 0 0
ENSMUSG00000104417 Gm37068 0 0 0 0 1 0
ENSMUSG00000064601 Gm25634 0 0 0 0 0 0
ENSMUSG00000101714 Gm28415 0 0 0 0 0 0
ENSMUSG00000102531 1110002O04Rik 0 0 0 0 0 0
ENSMUSG00000103096 Gm8022 0 0 0 0 0 0
ENSMUSG00000102279 Gm37146 0 0 0 0 0 0
ENSMUSG00000103708 Gm33222 0 0 0 0 0 0
ENSMUSG00000104201 4930535G08Rik 0 0 0 0 0 0
ENSMUSG00000102434 Gm38049 0 0 0 0 0 0
ENSMUSG00000045216 Hs6st1 6221 5006 5257 7573 6002 7850
ENSMUSG00000104523 Gm37335 0 0 0 0 0 1
ENSMUSG00000102202 Gm33280 0 0 0 0 0 0
ENSMUSG00000037470 Uggt1 11538 8394 9147 12815 11442 15505
ENSMUSG00000098752 Mir6897 0 0 0 0 0 0
ENSMUSG00000047180 Neurl3 17375 14257 14011 19413 12986 17425
ENSMUSG00000037447 Arid5a 489 277 219 367 489 421
ENSMUSG00000102762 4930403P22Rik 0 0 0 0 0 0
ENSMUSG00000010453 Kansl3 8444 7061 7308 9360 7565 9901
ENSMUSG00000098680 Mir6898 0 3 0 0 0 0
ENSMUSG00000037432 Fer1l5 0 0 0 1 1 1
ENSMUSG00000001143 Lman2l 1045 719 844 1019 1102 2165
ENSMUSG00000037408 Cnnm4 9770 8320 8455 13522 9520 13252
ENSMUSG00000104316 Gm37909 27 24 34 53 29 42
ENSMUSG00000106081 AC084391.1 0 0 0 0 0 0
ENSMUSG00000001138 Cnnm3 1717 1397 1630 1849 1692 2360
ENSMUSG00000102845 Gm38033 0 0 0 0 0 0
ENSMUSG00000067653 Ankrd23 33 25 27 28 39 40
ENSMUSG00000103661 Ankrd23 0 0 0 0 0 0
ENSMUSG00000079610 Ankrd39 339 249 263 273 275 323
ENSMUSG00000026121 Sema4c 618 419 437 574 484 649
ENSMUSG00000087589 D430040D24Rik 15 13 18 14 14 12
ENSMUSG00000046337 Fam178b 3 0 6 0 0 0
ENSMUSG00000089906 Gm6428 0 0 0 0 0 0
ENSMUSG00000077939 Gm24133 0 0 0 0 0 0
ENSMUSG00000061518 Cox5b 7901 5568 6496 6662 7069 8049
ENSMUSG00000037351 Actr1b 9374 7691 7997 10265 8845 11396
ENSMUSG00000102416 4933424G06Rik 0 0 0 0 0 1
ENSMUSG00000104237 Gm33533 0 0 0 0 0 0
ENSMUSG00000106804 RP23-247A1.6 0 0 0 0 0 0
ENSMUSG00000026117 Zap70 7 0 2 3 4 3
ENSMUSG00000097291 Gm18828 0 0 0 0 0 0
ENSMUSG00000026116 Tmem131 7308 6308 7349 9204 7083 9915
ENSMUSG00000103016 Gm37506 0 1 0 1 0 2
ENSMUSG00000102930 Gm38115 0 0 1 0 0 0
ENSMUSG00000103159 F830112A20Rik 0 0 0 0 1 2
ENSMUSG00000080054 Rpl12-ps1 1 2 5 1 0 2
ENSMUSG00000095944 n-R5s210 0 0 0 0 0 0
ENSMUSG00000050122 Vwa3b 26 28 25 26 10 13
ENSMUSG00000103603 Gm37020 0 0 0 0 0 0
ENSMUSG00000026114 Cnga3 4 5 2 2 4 9
ENSMUSG00000102231 1700074A21Rik 0 0 0 0 1 0
ENSMUSG00000026113 Inpp4a 1792 1482 1581 2115 1547 2032
ENSMUSG00000086064 4930439A04Rik 0 1 2 3 0 1
ENSMUSG00000102879 Gm37135 0 1 0 0 0 0
ENSMUSG00000026112 Coa5 6121 5616 6034 7784 6062 7865
ENSMUSG00000026111 Unc50 1588 1422 1415 1826 1643 2222
ENSMUSG00000026110 Mgat4a 16047 15710 17787 22228 14293 20921
ENSMUSG00000103948 4930594C11Rik 9 2 7 5 8 12
ENSMUSG00000087233 4930594C11Rik 2 0 2 2 2 7
ENSMUSG00000026090 2010300C02Rik 7048 6792 6541 8612 6957 9350
ENSMUSG00000089767 4930556I23Rik 1 0 0 0 1 0
ENSMUSG00000104365 4930470B04Rik 0 0 0 0 0 0
ENSMUSG00000102650 Gm19863 3 4 0 1 0 3
ENSMUSG00000060771 Tsga10 74 58 90 72 72 125
ENSMUSG00000097268 Gm26805 2 0 1 2 6 2
ENSMUSG00000037216 Lipt1 236 295 256 360 269 442
ENSMUSG00000026088 Mitd1 626 568 585 837 768 962
ENSMUSG00000026087 Mrpl30 3869 3428 3573 4363 3684 4320
ENSMUSG00000061584 Lyg2 0 0 0 0 0 0
ENSMUSG00000087374 Gm15457 0 0 0 0 0 0
ENSMUSG00000026085 Lyg1 0 2 0 0 0 0
ENSMUSG00000089141 Gm23409 0 0 0 0 0 0
ENSMUSG00000058407 Txndc9 1624 1264 1381 1871 1619 2069
ENSMUSG00000026083 Eif5b 8471 6539 7157 8956 8348 10973
ENSMUSG00000026082 Rev1 1265 928 973 1264 1095 1456
ENSMUSG00000103804 Gm37062 1 1 0 0 0 3
ENSMUSG00000102716 Gm5099 0 0 0 0 0 0
ENSMUSG00000037138 Aff3 3 0 0 1 0 0
ENSMUSG00000085391 Gm16150 3 0 0 2 0 0
ENSMUSG00000085280 Gm16151 0 0 0 0 0 0
ENSMUSG00000087131 Gm16152 0 0 0 0 0 0
ENSMUSG00000102984 Gm34727 0 0 0 0 0 0
ENSMUSG00000102541 Gm38135 0 0 0 0 0 0
ENSMUSG00000103531 2610300A13Rik 0 0 0 0 0 0
ENSMUSG00000048814 Lonrf2 0 0 0 0 0 0
ENSMUSG00000026080 Chst10 0 0 0 1 0 0
ENSMUSG00000103647 Gm37707 0 0 0 0 0 0
ENSMUSG00000102447 Gm6621 10 3 8 22 10 16
ENSMUSG00000067604 Nms 0 0 0 0 0 0
ENSMUSG00000026078 Pdcl3 2639 2222 2406 3164 2521 3068
ENSMUSG00000103046 Gm37309 103 35 52 53 71 114
ENSMUSG00000104188 Gm37821 0 0 0 0 0 0
ENSMUSG00000103182 Gm37091 0 0 0 0 0 0
ENSMUSG00000098833 Mir6349 0 0 0 0 0 0
ENSMUSG00000026077 Npas2 1623 1319 1501 1553 1475 2632
ENSMUSG00000092553 Gm20428 0 0 0 0 0 0
ENSMUSG00000092563 Gm3617 3 1 3 2 0 3
ENSMUSG00000073702 Rpl31 888 845 942 1125 954 1174
ENSMUSG00000003134 Tbc1d8 1416 1535 1316 1510 1316 1899
ENSMUSG00000102607 Gm37265 1 0 1 0 0 0
ENSMUSG00000065629 Gm24826 0 0 0 0 0 0
ENSMUSG00000104827 ACEA_U3 0 0 0 0 0 0
ENSMUSG00000003135 Cnot11 1860 1807 1775 2322 2070 2559
ENSMUSG00000085894 Gm15832 178 126 97 133 125 180
ENSMUSG00000077704 Snord89 5 3 5 9 15 6
ENSMUSG00000048234 Rnf149 3097 3598 3780 4052 3386 4443
ENSMUSG00000064936 Gm23722 2 0 2 1 3 3
ENSMUSG00000102471 Gm5100 4 4 6 4 4 7
ENSMUSG00000050967 Creg2 12 12 2 7 4 14
ENSMUSG00000097083 D930019O06Rik 0 0 0 0 0 0
ENSMUSG00000057173 Rfx8 0 0 0 0 0 0
ENSMUSG00000091937 Gm3646 0 0 0 0 0 0
ENSMUSG00000101634 1700066B17Rik 0 0 0 0 0 0
ENSMUSG00000026074 Map4k4 6765 5659 5917 7312 6090 8088
ENSMUSG00000102985 4930456G14Rik 0 0 0 0 0 0
ENSMUSG00000026073 Il1r2 0 0 0 0 0 0
ENSMUSG00000097899 Gm16894 0 0 0 0 0 0
ENSMUSG00000102975 Gm37347 0 0 0 0 0 0
ENSMUSG00000026072 Il1r1 16 21 15 32 20 30
ENSMUSG00000103560 Gm38070 1 0 0 1 0 1
ENSMUSG00000070942 Il1rl2 0 0 0 1 0 0
ENSMUSG00000103230 Gm17970 0 0 0 0 0 0
ENSMUSG00000026069 Il1rl1 0 0 1 0 0 0
ENSMUSG00000026070 Il18r1 125 141 114 155 104 145
ENSMUSG00000026068 Il18rap 4 3 1 12 5 1
ENSMUSG00000104441 Gm35801 0 0 0 0 0 0
ENSMUSG00000026065 Slc9a4 19 20 16 33 20 20
ENSMUSG00000102676 Gm37435 0 0 0 0 0 0
ENSMUSG00000026062 Slc9a2 4177 3623 3845 4753 3265 4267
ENSMUSG00000103679 Gm37623 1 0 1 1 0 0
ENSMUSG00000103270 Gm37915 3 2 3 1 3 4
ENSMUSG00000041945 Mfsd9 914 830 856 1068 735 955
ENSMUSG00000079588 Tmem182 64 65 52 94 83 69
ENSMUSG00000094136 Gm5973 0 0 0 0 0 0
ENSMUSG00000104072 4930448I06Rik 0 0 0 0 0 0
ENSMUSG00000100185 Gm28634 0 0 0 0 0 0
ENSMUSG00000100832 Gm29260 0 0 0 0 0 0
ENSMUSG00000100178 Gm5267 0 2 1 1 0 0
ENSMUSG00000101877 Gm8176 0 0 0 0 0 0
ENSMUSG00000053640 Gm9915 0 0 0 0 0 0
ENSMUSG00000101919 Gm29664 0 0 0 0 0 0
ENSMUSG00000101299 Gm28175 0 0 0 0 0 0
ENSMUSG00000100180 Gm28140 0 0 0 0 0 0
ENSMUSG00000103106 Gm37047 3 1 1 3 0 4
ENSMUSG00000060424 Pantr1 0 0 0 0 0 0
ENSMUSG00000104199 4930420N18Rik 0 0 0 0 0 0
ENSMUSG00000093436 Gm20646 0 0 0 0 0 0
ENSMUSG00000045515 Pou3f3 0 0 0 0 0 0
ENSMUSG00000097063 Pantr2 0 0 0 0 0 0
ENSMUSG00000099784 Dalir 0 0 0 0 0 0
ENSMUSG00000060679 Mrps9 4215 3824 3811 4973 3869 4679
ENSMUSG00000077448 Gm23126 0 0 0 0 0 0
ENSMUSG00000041907 Gpr45 0 0 0 0 0 0
ENSMUSG00000089088 Gm24001 0 0 0 0 0 0
ENSMUSG00000070939 Tgfbrap1 2760 2063 2458 3354 2695 3931
ENSMUSG00000100269 Gm28782 0 0 0 0 0 0
ENSMUSG00000041878 8430432A02Rik 3 4 3 2 5 6
ENSMUSG00000010290 AI597479 969 840 937 1179 1051 1440
ENSMUSG00000008136 Fhl2 2827 2402 2688 3145 2597 3442
ENSMUSG00000094497 Gm8210 0 0 0 0 0 0
ENSMUSG00000099576 Gm29040 1 1 0 0 1 1
ENSMUSG00000099694 Gm29610 5 3 6 8 6 5
ENSMUSG00000101923 Gm29041 0 0 0 0 0 0
ENSMUSG00000066877 Nck2 3005 2649 2618 3508 2817 3595
ENSMUSG00000103422 Gm37536 4 0 0 0 0 3
ENSMUSG00000103945 Gm38228 30 12 26 34 33 40
ENSMUSG00000026051 1500015O10Rik 1 0 0 0 0 0
ENSMUSG00000100764 Gm29155 0 2 5 7 1 3
ENSMUSG00000100635 Gm29157 0 0 0 0 0 0
ENSMUSG00000100480 Gm29156 1 5 6 6 1 6
ENSMUSG00000057363 Uxs1 774 669 746 1008 719 943
ENSMUSG00000090243 Gm16103 0 0 4 5 0 1
ENSMUSG00000100701 Gm19587 8 5 10 4 9 4
ENSMUSG00000101395 Gm8241 0 0 0 0 0 0
ENSMUSG00000088848 Gm26352 0 0 0 0 0 0
ENSMUSG00000095757 Gm24180 0 0 0 0 0 0
ENSMUSG00000041763 Tpp2 3988 3155 3619 4746 4070 4932
ENSMUSG00000047343 Mettl21c 0 0 1 1 0 0
ENSMUSG00000090106 Gm15838 0 0 0 0 0 0
ENSMUSG00000091844 Gm8251 11 4 8 2 7 9
ENSMUSG00000026049 Tex30 562 470 499 666 612 715
ENSMUSG00000101104 Gm29247 0 0 0 0 0 0
ENSMUSG00000026047 Kdelc1 651 558 578 684 626 861
ENSMUSG00000041684 Bivm 868 813 892 1081 796 1053
ENSMUSG00000026048 Ercc5 1358 1083 1198 1383 1063 1652
ENSMUSG00000046828 Mettl21e 0 0 0 0 0 0
ENSMUSG00000089703 Gm15833 0 0 0 1 1 0
ENSMUSG00000100966 Gm5700 0 0 0 0 0 0
ENSMUSG00000100769 Gm28893 0 0 0 0 0 0
ENSMUSG00000101567 Txn-ps1 11 6 9 7 7 15
ENSMUSG00000056870 Gulp1 0 0 0 0 0 0
ENSMUSG00000102319 Gm37626 0 0 0 0 0 0
ENSMUSG00000089877 Gm16102 0 1 0 0 0 0
ENSMUSG00000101701 4930521E06Rik 0 0 0 0 0 0
ENSMUSG00000103071 Gm38110 0 0 0 0 0 0
ENSMUSG00000100434 Gm3489 0 0 0 0 0 0
ENSMUSG00000100013 Gm19480 0 0 0 0 0 0
ENSMUSG00000101251 Gm3496 0 0 0 0 0 0
ENSMUSG00000101937 Gm5268 0 0 0 0 0 0
ENSMUSG00000026043 Col3a1 0 6 5 3 0 0
ENSMUSG00000105211 AC125167.1 0 0 0 0 0 0
ENSMUSG00000026042 Col5a2 0 0 0 0 0 0
ENSMUSG00000104476 Gm38211 0 0 0 0 0 0
ENSMUSG00000100218 Gm8296 0 0 0 0 0 0
ENSMUSG00000100361 Gm7063 0 0 0 0 1 0
ENSMUSG00000100894 Gm8304 0 0 0 0 1 0
ENSMUSG00000095121 Gm23216 0 0 0 0 0 0
ENSMUSG00000065255 Gm23974 0 0 0 0 0 0
ENSMUSG00000100843 Gm8307 0 0 0 0 0 0
ENSMUSG00000087764 Gm23984 0 0 0 0 0 0
ENSMUSG00000025995 Wdr75 2023 1787 2028 2766 2236 2722
ENSMUSG00000099850 Gm28906 0 0 0 0 0 0
ENSMUSG00000084817 Gm5526 5 4 4 1 5 3
ENSMUSG00000098549 Gm5269 2 2 2 0 2 1
ENSMUSG00000099381 Gm18303 0 0 0 0 0 0
ENSMUSG00000025993 Slc40a1 2171 1945 2419 2187 1754 2734
ENSMUSG00000099946 Gm9496 0 0 0 0 0 0
ENSMUSG00000070896 Rpl23a-ps1 1 2 2 3 0 1
ENSMUSG00000090682 Gm3852 0 0 0 0 0 0
ENSMUSG00000044457 Stk-ps2 0 1 0 0 0 0
ENSMUSG00000099432 Gm18849 0 0 0 0 0 0
ENSMUSG00000041144 Dnah7b 10 11 12 17 18 2
ENSMUSG00000096047 n-R5s211 0 0 0 0 0 0
ENSMUSG00000101262 Gm8326 21 19 26 20 28 63
ENSMUSG00000101337 Dnah7c 0 0 0 0 0 0
ENSMUSG00000025986 Slc39a10 647 454 558 1124 959 1091
ENSMUSG00000100213 Gm28151 5 6 5 3 11 8
ENSMUSG00000103129 Gm37393 0 0 0 0 0 0
ENSMUSG00000100160 Gm28527 0 0 0 0 0 1
ENSMUSG00000101921 Gm28825 0 0 0 0 0 0
ENSMUSG00000101447 Gm28826 0 0 0 0 1 0
ENSMUSG00000081185 Gm4852 0 1 0 0 0 0
ENSMUSG00000103246 Gm38090 0 0 0 0 0 0
ENSMUSG00000098876 Mir6350 0 0 0 0 0 0
ENSMUSG00000100530 Gm18117 0 0 0 0 0 0
ENSMUSG00000104067 Gm37196 0 0 1 0 0 0
ENSMUSG00000100033 Gm8337 19 27 25 25 27 50
ENSMUSG00000094968 Gm22419 0 0 0 0 0 0
ENSMUSG00000088017 Gm23829 0 0 0 0 0 0
ENSMUSG00000101996 Gm19206 0 0 0 0 0 0
ENSMUSG00000096973 Gm5974 6 10 8 9 6 7
ENSMUSG00000064943 Gm23240 0 0 0 0 0 0
ENSMUSG00000100866 Gm28830 0 0 0 0 0 0
ENSMUSG00000101721 Gm8354 0 0 0 0 0 0
ENSMUSG00000099376 Gm19124 0 0 0 0 0 0
ENSMUSG00000097883 Gm8357 2 2 2 8 4 1
ENSMUSG00000092790 Gm22693 0 0 0 0 0 0
ENSMUSG00000099698 Gm28740 0 0 0 0 0 0
ENSMUSG00000099454 Gm8367 0 0 0 0 0 0
ENSMUSG00000051616 C230029F24Rik 0 0 0 0 0 0
ENSMUSG00000099627 Gm6757 0 0 0 0 0 0
ENSMUSG00000099577 Gm3605 0 0 0 0 0 0
ENSMUSG00000099882 Gm28388 0 0 0 0 0 0
ENSMUSG00000101760 Gm8384 0 0 0 0 0 0
ENSMUSG00000099608 4933411E06Rik 0 0 0 0 0 0
ENSMUSG00000099864 Gm8391 0 0 0 0 0 0
ENSMUSG00000098249 Gm27330 0 0 0 0 0 0
ENSMUSG00000100451 Gm29665 0 0 0 0 0 0
ENSMUSG00000099941 Gm20118 0 0 0 0 0 0
ENSMUSG00000084531 Gm25843 0 0 0 0 0 0
ENSMUSG00000100816 Gm28321 0 0 0 0 0 0
ENSMUSG00000026109 Tmeff2 0 0 0 0 0 1
ENSMUSG00000100671 Gm28322 0 0 0 0 0 0
ENSMUSG00000092906 Gm25736 0 0 0 0 0 0
ENSMUSG00000101242 Gm28319 0 0 0 0 0 0
ENSMUSG00000099924 Gm28320 0 0 0 0 0 0
ENSMUSG00000099625 Gm29325 0 0 0 1 0 0
ENSMUSG00000101799 9330175M20Rik 0 0 0 0 0 0
ENSMUSG00000045954 Sdpr 0 0 0 0 0 0
ENSMUSG00000099741 Gm5253 0 0 0 0 0 0
ENSMUSG00000101702 1700072G22Rik 17 8 5 15 14 31
ENSMUSG00000026107 Nabp1 721 460 531 768 681 993
ENSMUSG00000099413 Gm17767 0 2 2 0 0 5
ENSMUSG00000103424 Gm37535 0 0 0 0 0 0
ENSMUSG00000101741 Gm28055 1 0 0 1 0 0
ENSMUSG00000018417 Myo1b 2550 2533 2781 3221 2569 2891
ENSMUSG00000101724 Gm29453 2 0 0 1 5 1
ENSMUSG00000100313 Gm28323 1 0 0 0 0 2
ENSMUSG00000100696 Gm8419 0 0 0 0 1 0
ENSMUSG00000099135 Gm27607 0 0 0 0 0 0
ENSMUSG00000072324 Gm8420 0 6 1 2 3 3
ENSMUSG00000062939 Stat4 1 2 1 5 0 1
ENSMUSG00000101628 Gm28177 0 0 2 0 0 0
ENSMUSG00000078291 Gm3940 2 2 6 2 0 3
ENSMUSG00000026104 Stat1 1080 662 651 1629 1663 1174
ENSMUSG00000099569 Gm18301 0 0 0 0 0 0
ENSMUSG00000026103 Gls 5223 4521 6197 6250 5037 7843
ENSMUSG00000099648 Gm5975 0 0 0 0 0 0
ENSMUSG00000065192 Gm23460 0 0 0 0 0 0
ENSMUSG00000002881 Nab1 1427 1196 1246 1726 1386 1789
ENSMUSG00000097833 Gm5976 6 10 1 9 4 7
ENSMUSG00000101501 Rps27a-ps1 0 0 0 0 0 0
ENSMUSG00000100120 Gm553 0 0 0 0 0 0
ENSMUSG00000099878 Gm28178 0 0 0 0 0 0
ENSMUSG00000100007 Gm5527 0 0 1 2 0 0
ENSMUSG00000043015 Tmem194b 255 252 283 379 284 332
ENSMUSG00000103630 Gm37242 0 1 2 1 4 7
ENSMUSG00000041439 Mfsd6 2905 2641 2738 3614 2953 4168
ENSMUSG00000100302 Gm29670 0 0 0 0 1 0
ENSMUSG00000100230 Gm28650 0 0 0 0 0 0
ENSMUSG00000026102 Inpp1 781 611 547 953 717 698
ENSMUSG00000041426 Hibch 1265 1349 1378 1897 1319 1644
ENSMUSG00000089802 Gm16107 0 0 0 0 0 0
ENSMUSG00000043629 1700019D03Rik 206 277 316 330 250 376
ENSMUSG00000026100 Mstn 0 0 0 0 0 0
ENSMUSG00000089334 Gm24349 0 0 0 0 0 0
ENSMUSG00000060715 1700019A02Rik 0 0 2 2 1 2
ENSMUSG00000026098 Pms1 519 503 473 703 526 727
ENSMUSG00000100763 Gm28777 0 0 0 0 0 0
ENSMUSG00000026097 Ormdl1 381 301 372 458 367 480
ENSMUSG00000100679 Gm28778 0 0 0 0 0 0
ENSMUSG00000026096 Osgepl1 402 476 509 661 381 503
ENSMUSG00000099913 Gm28551 0 0 0 0 0 0
ENSMUSG00000101838 Gm18800 1 0 1 0 0 1
ENSMUSG00000026095 Asnsd1 399 478 457 539 461 537
ENSMUSG00000100267 Gm28779 0 0 0 0 0 0
ENSMUSG00000099450 Gm6799 0 0 0 0 0 0
ENSMUSG00000100069 Gm6801 0 0 0 0 0 0
ENSMUSG00000096141 Dnah7a 0 0 0 0 0 4
ENSMUSG00000092657 Gm25240 0 0 0 0 0 1
ENSMUSG00000026094 Stk17b 1511 1226 1591 1715 1450 2167
ENSMUSG00000102405 Gm37863 0 0 0 0 0 0
ENSMUSG00000042807 Hecw2 2 0 3 4 4 7
ENSMUSG00000098443 Mir7681 0 0 0 0 0 0
ENSMUSG00000087949 Gm24251 0 0 0 0 0 0
ENSMUSG00000102868 Gm37633 0 0 0 0 0 0
ENSMUSG00000094013 Gm25829 0 0 0 0 0 0
ENSMUSG00000025983 Ccdc150 28 22 15 18 13 15
ENSMUSG00000041303 Gtf3c3 934 901 1102 1327 1056 1180
ENSMUSG00000073678 Pgap1 990 892 1301 1327 865 1524
ENSMUSG00000104136 Gm36955 3 1 4 1 0 5
ENSMUSG00000101130 Gm19637 0 0 0 1 2 1
ENSMUSG00000052331 Ankrd44 316 282 270 442 268 303
ENSMUSG00000101674 4930444A19Rik 0 0 0 0 0 0
ENSMUSG00000102503 Gm37370 0 0 1 0 0 0
ENSMUSG00000089245 Gm24053 0 0 0 0 0 0
ENSMUSG00000102642 A130048G24Rik 0 0 0 0 0 0
ENSMUSG00000025982 Sf3b1 20586 16302 18199 23955 19380 25479
ENSMUSG00000103030 E330011M16Rik 10 20 21 13 16 23
ENSMUSG00000025981 Coq10b 689 501 575 832 591 996
ENSMUSG00000101122 Gm17971 112 28 46 57 68 117
ENSMUSG00000025980 Hspd1 14233 11859 13808 19135 16721 26143
ENSMUSG00000073676 Hspe1 2204 1850 1907 2346 2605 3729
ENSMUSG00000100736 Gm5147 16 14 18 10 4 15
ENSMUSG00000089670 Gm16581 0 1 1 1 0 2
ENSMUSG00000025979 Mob4 1669 1645 1804 2113 1582 2080
ENSMUSG00000061863 Gm6822 2 0 2 3 1 1
ENSMUSG00000025978 Rftn2 32 69 53 65 43 47
ENSMUSG00000097649 Gm10561 22 31 24 21 12 24
ENSMUSG00000046994 Mars2 1632 1401 1726 2461 1815 2765
ENSMUSG00000025977 Boll 0 4 0 0 2 8
ENSMUSG00000100030 Boll 0 0 0 0 0 0
ENSMUSG00000100215 Gm8292 44 42 40 29 26 64
ENSMUSG00000101945 Gm29138 0 0 1 1 0 1
ENSMUSG00000101085 Gm8531 0 0 0 0 0 0
ENSMUSG00000038349 Plcl1 51 48 48 53 34 52
ENSMUSG00000102145 Gm38056 0 0 0 0 0 0
ENSMUSG00000100309 Gm6644 0 0 0 0 0 0
ENSMUSG00000102831 Gm37382 0 0 0 0 0 0
ENSMUSG00000099950 9130227L01Rik 0 0 0 0 0 0
ENSMUSG00000102491 Gm36986 0 0 0 0 0 0
ENSMUSG00000100372 1700003I22Rik 0 0 0 0 0 0
ENSMUSG00000100944 Gm28900 0 0 0 0 0 0
ENSMUSG00000101332 Gm28240 0 0 0 0 0 0
ENSMUSG00000045336 Hsfy2 0 0 0 0 0 0
ENSMUSG00000038331 Satb2 406 278 276 453 390 482
ENSMUSG00000087022 9130024F11Rik 5 4 1 8 7 6
ENSMUSG00000104310 Gm4081 0 0 0 0 0 0
ENSMUSG00000094128 Gm23943 0 0 0 0 0 0
ENSMUSG00000099945 1700126A01Rik 0 0 0 0 0 0
ENSMUSG00000101429 BC055402 0 4 2 1 0 1
ENSMUSG00000101129 Gm5254 4 0 0 0 4 0
ENSMUSG00000097519 4930558J18Rik 24 29 42 62 42 56
ENSMUSG00000038323 1700066M21Rik 189 171 166 217 232 292
ENSMUSG00000048495 Tyw5 239 233 233 257 300 362
ENSMUSG00000025971 9430016H08Rik 1173 1058 1138 1446 1208 1428
ENSMUSG00000077776 Gm22371 0 0 0 0 0 0
ENSMUSG00000088353 Gm24014 0 0 0 0 0 0
ENSMUSG00000101826 Gm8581 0 0 0 0 0 0
ENSMUSG00000102685 Gm37373 0 0 0 0 0 0
ENSMUSG00000101151 Gm17929 0 0 0 0 0 0
ENSMUSG00000038305 Spats2l 476 494 382 457 578 754
ENSMUSG00000091283 Gm17234 0 0 0 0 0 0
ENSMUSG00000054770 Kctd18 256 270 266 295 277 259
ENSMUSG00000026039 Sgol2a 1043 861 1055 1337 1118 1477
ENSMUSG00000063558 Aox1 4 2 0 3 0 0
ENSMUSG00000064294 Aox3 0 0 0 0 0 0
ENSMUSG00000089275 Gm24548 0 0 0 0 0 0
ENSMUSG00000038242 Aox4 0 4 2 2 2 0
ENSMUSG00000089822 Gm15759 0 1 0 0 0 0
ENSMUSG00000079554 Aox2 13 6 10 6 7 10
ENSMUSG00000103839 Gm37607 52 46 75 56 62 72
ENSMUSG00000051223 Bzw1 11634 10174 11605 15417 12328 15539
ENSMUSG00000026034 Clk1 7686 5838 5999 7582 6822 8788
ENSMUSG00000026035 Ppil3 882 700 828 989 852 1088
